Case,1100,1090,1080,1070,1060,1050,1040,1030,1020,1010,1000,990,980,970,960,950,940,930,920,910,900,890,880,870,860,850,840,830,820,810,800,790,780,770,760,750,740,730,720,710,700,690,680,670,660,650,640,630,620,610,600,590,580,570,560,550,540,530,520,510,500,490,480,470,460,450,440,430,420,410,400,390,380,370,360,350,340,330,320,310,300,290,280,270,260,250,240,230,220,210,200,190,180,170,160,150,140,130,120,110,100,90,80,70,60,50,40,30,20,10,0
dp185,5.284803508520452e-07,5.406281663339274e-07,5.641337910101542e-07,5.399665828925027e-07,5.525254210268846e-07,5.759578514957437e-07,5.634044541943715e-07,5.679752791110517e-07,6.133055604214114e-07,5.702400614903386e-07,6.277096016191401e-07,6.145165752830763e-07,5.959685847705487e-07,6.279938376579883e-07,5.97503526404676e-07,6.391181014425835e-07,6.495626237093092e-07,6.523595855648945e-07,6.694575699630674e-07,6.235253352607142e-07,6.655000087994287e-07,6.060663666087507e-07,6.652530363012633e-07,7.400356155058215e-07,6.888978574875252e-07,7.308150720054994e-07,6.986532798528502e-07,7.269812207278112e-07,7.227350091719672e-07,7.216014579065854e-07,7.31024615552304e-07,7.359682660445563e-07,6.589953994664513e-07,7.876182872942153e-07,7.906888855404463e-07,8.08777598159334e-07,8.077668704055393e-07,7.71678813389061e-07,8.743210815035838e-07,8.222936010876541e-07,8.379185656573299e-07,8.393571673131412e-07,9.371424573221769e-07,8.540087287488615e-07,8.719852690813612e-07,8.811041487652044e-07,9.454033737021424e-07,9.272618454646486e-07,9.352536957434101e-07,9.626946160826482e-07,8.901382335237993e-07,9.668029590537485e-07,9.564561278414434e-07,1.015268168988505e-06,1.081937709067679e-06,1.055371198761188e-06,1.002144201341451e-06,1.077327882224005e-06,1.081202283728748e-06,1.042953049912788e-06,1.070730222584775e-06,1.12772687333342e-06,1.153306878687124e-06,1.070420778922613e-06,1.157109104192061e-06,1.043611285994106e-06,1.113853938087958e-06,1.116435173966861e-06,1.184921395396443e-06,1.169181225537326e-06,1.195232386070463e-06,1.205178789997372e-06,1.237399416510098e-06,1.284043766168957e-06,1.278065529572915e-06,1.282137268696606e-06,1.284792069067221e-06,1.386829355335454e-06,1.373383883312323e-06,1.357867295259097e-06,1.314521619542787e-06,1.37954987645926e-06,1.375066032373503e-06,1.399511260606888e-06,1.483640515053083e-06,1.488434542498618e-06,1.423043131732578e-06,1.532435463083332e-06,1.550075165487754e-06,1.469352266614593e-06,1.539644590244344e-06,1.585986549412932e-06,1.591048113499163e-06,1.607114939184221e-06,1.615275857428865e-06,1.668500669883534e-06,1.686329150618099e-06,1.748688689819422e-06,1.724114410695191e-06,1.7447315558219e-06,1.741919814172693e-06,1.779296781125e-06,1.865193090042616e-06,1.873021881005983e-06,1.993787033373303e-06,2.014828529871019e-06,2.025823610393893e-06,2.054645989111671e-06,2.101537893587079e-06,2.222878604769089e-06,2.319989982353337e-06
dp186,4.297413019757988e-07,4.272489017834047e-07,4.39330165491241e-07,4.261793500544086e-07,4.130567451412713e-07,4.549519392809851e-07,4.734851486667919e-07,4.648220394029193e-07,4.442286220665961e-07,4.460528646682732e-07,4.4521498835888e-07,5.425921817069104e-07,4.879497877775813e-07,4.824176533752196e-07,4.901797901549326e-07,4.909478106883049e-07,5.291694826761433e-07,4.954516719279959e-07,5.33827943455479e-07,5.049644184747995e-07,5.245829428707887e-07,5.34338465632687e-07,5.35787148449958e-07,5.291440934663263e-07,5.410300896839951e-07,5.519679335008813e-07,5.741471468914927e-07,5.762126770956572e-07,5.78205274843644e-07,5.941143250815934e-07,5.888958896363335e-07,6.006704012912761e-07,5.605645878595876e-07,6.209289022808023e-07,6.136651004784123e-07,6.311694629930177e-07,6.501515007262483e-07,6.442275552707125e-07,6.519288053790355e-07,6.932297940512954e-07,6.403809204886532e-07,6.691835356851793e-07,7.002721589809162e-07,6.827372104334259e-07,7.107401818459093e-07,7.32554494490338e-07,7.516951236570944e-07,7.394256637362457e-07,7.333719309267847e-07,7.431674836933011e-07,7.379275429333271e-07,7.629632359109527e-07,7.939859182100074e-07,7.824153013663271e-07,8.077795327374892e-07,8.04025041322191e-07,8.192248184390433e-07,8.205764354427266e-07,8.394988235025225e-07,8.551685393995895e-07,8.680804464627217e-07,8.3919666323911e-07,8.9809385421369e-07,8.648463797821157e-07,8.863416625338084e-07,9.229833634308673e-07,9.261181173057395e-07,9.024881579267998e-07,9.372395097805226e-07,9.82411759599699e-07,9.33793957835314e-07,9.488351291312474e-07,1.015329186169492e-06,9.2565675053727e-07,9.484922532862833e-07,1.027391525759984e-06,1.03895809456797e-06,1.043714619554073e-06,9.951637014367337e-07,1.029810507044988e-06,1.060230412792592e-06,1.116098118054381e-06,1.105741751052408e-06,1.091689763084743e-06,1.104468433748123e-06,1.122412806428429e-06,1.086599215012896e-06,1.143763183920163e-06,1.169225417731238e-06,1.207501002944365e-06,1.156102480897741e-06,1.237574687337276e-06,1.192784750932221e-06,1.224989374444865e-06,1.231219568788369e-06,1.286839259683331e-06,1.234939857791949e-06,1.308400549322144e-06,1.284722884219431e-06,1.282434336441844e-06,1.365674694908365e-06,1.308094132572643e-06,1.357571278934355e-06,1.391992402610406e-06,1.403692746950739e-06,1.419785304375686e-06,1.453034881353506e-06,1.467667508002494e-06,1.492512994484253e-06,1.573548136160441e-06,1.649098022785695e-06
dp187,2.678916122924634e-07,2.900014009587103e-07,2.882935952244077e-07,2.818258885044861e-07,3.019085192586185e-07,2.902034555357033e-07,3.068664746653794e-07,2.959462369037905e-07,3.005659590632391e-07,2.88562913709079e-07,2.903194575819651e-07,2.844390917081991e-07,3.005861378433005e-07,3.046111830598578e-07,2.803735921699851e-07,3.142003979500547e-07,3.038305286908973e-07,3.091368094715619e-07,3.089046307062467e-07,3.134163984897456e-07,2.810231274007904e-07,2.945260876903972e-07,3.074458529726493e-07,2.995508940948568e-07,3.122127887929915e-07,3.242283594117894e-07,3.062779723880229e-07,3.055785537950298e-07,3.023348529080343e-07,2.827890893204849e-07,3.28167134279493e-07,3.060053201027127e-07,2.990882675229507e-07,2.908601390665687e-07,3.186895299207837e-07,3.164976883884753e-07,3.160421611828113e-07,3.15204313648613e-07,3.348093907284267e-07,3.170893023247187e-07,3.340846677843962e-07,3.284711902285814e-07,3.338909044425594e-07,3.38892379666398e-07,3.207219816911322e-07,3.233584348966031e-07,3.362532954731658e-07,3.232118039636085e-07,3.324453366839474e-07,3.437223789300529e-07,3.243845300455615e-07,3.529381237738665e-07,3.519163877699118e-07,3.337281076165947e-07,3.43698555957476e-07,3.558835745432817e-07,3.374368674649635e-07,3.502520492822208e-07,3.551099257967508e-07,3.454753078997377e-07,3.621948734053788e-07,3.797799375915969e-07,3.566419497677346e-07,3.522760368870852e-07,3.871567846300761e-07,3.58404717497109e-07,3.636215882398662e-07,3.743810545002828e-07,3.619147524227234e-07,3.958425984704544e-07,3.810141613910512e-07,3.658904471322746e-07,3.917906906415523e-07,3.879218783817952e-07,3.929816467005328e-07,4.134070107303183e-07,3.784114521853426e-07,4.077014594682406e-07,3.860254662128338e-07,4.040380583222404e-07,4.129702158130115e-07,4.076896860578304e-07,4.380344269603098e-07,4.103923899733001e-07,4.239034994529832e-07,4.203571960242026e-07,4.18469662634451e-07,4.378600214439435e-07,4.504125602374464e-07,4.311732034113914e-07,4.552549172886544e-07,4.497208251077036e-07,4.593048549049097e-07,4.614479282536306e-07,4.323638560362427e-07,4.72571312899893e-07,4.736295404654401e-07,4.669855970886633e-07,4.8530546460046e-07,4.970023930417036e-07,4.844551455889804e-07,5.0645461301583e-07,5.128394304938436e-07,4.884069263021701e-07,4.9950741546076e-07,5.13030749316731e-07,5.243530923265529e-07,5.201598418505327e-07,5.532001560453599e-07,5.624408889312581e-07,5.892980957536136e-07
dp188,2.621067813375023e-07,2.543542714482285e-07,2.935976125521297e-07,2.814155030233992e-07,2.916767970698224e-07,2.761453824941693e-07,2.914876892090746e-07,2.774443918290047e-07,2.716490366999903e-07,3.016089530942514e-07,2.768687250771362e-07,2.840492066422566e-07,3.170878459038261e-07,2.904469504132497e-07,3.06938630641214e-07,3.039734614912818e-07,2.845584311084601e-07,2.989994611547283e-07,2.881360240254194e-07,2.800230922964695e-07,2.84472025104201e-07,3.10962436596677e-07,3.07071025267229e-07,3.149916173765708e-07,3.253226582357018e-07,2.973313526577975e-07,3.08446323786289e-07,3.055415891428854e-07,3.299015524775672e-07,3.098128608704486e-07,3.014547315216738e-07,3.235588882951193e-07,3.158801340185092e-07,3.146928895203458e-07,2.899283705284329e-07,3.050628274864404e-07,3.327842001319516e-07,3.084568963024601e-07,2.972792470489124e-07,3.315209875628932e-07,3.669040101675097e-07,3.107981055330655e-07,3.19261889183486e-07,3.182764955240303e-07,3.37794828260072e-07,3.460038565418557e-07,3.442250257484231e-07,3.433457460520912e-07,3.420152543850156e-07,3.439428041059773e-07,3.445116625951586e-07,3.715228143878173e-07,3.532357029521172e-07,3.687432807049329e-07,3.660062233685258e-07,3.69514082563044e-07,3.804211279754711e-07,3.714961336206752e-07,3.632965860063012e-07,3.599658532498731e-07,3.520290805455237e-07,3.270919633568001e-07,3.723857510175934e-07,3.804651600558667e-07,3.907756384914406e-07,3.807756554790207e-07,4.095186201931711e-07,3.961699437863974e-07,3.943200247164033e-07,3.953209999503865e-07,4.081269146216242e-07,3.916143869839046e-07,4.427752099379403e-07,4.074691893620563e-07,4.227421287962023e-07,4.111785984503235e-07,4.01524889300095e-07,4.396955768130679e-07,4.425849189562303e-07,4.571840226420546e-07,4.419210711360469e-07,4.327003812234764e-07,4.538976518903162e-07,4.716334708860155e-07,4.490285247656428e-07,4.661219339662393e-07,4.838658722968017e-07,4.80587254828534e-07,4.832197936444615e-07,4.56225003893473e-07,4.620009350346478e-07,4.968380448326032e-07,5.183776776599263e-07,4.999434528994608e-07,4.993333619788179e-07,5.195941896771372e-07,4.913628937291403e-07,5.248793076204575e-07,4.993380279227256e-07,5.325012983759966e-07,5.50328508616204e-07,5.464074743834507e-07,5.53571374168791e-07,5.644593728068569e-07,5.756562045504328e-07,5.756629691810378e-07,5.806035737338671e-07,5.799734387781728e-07,6.051087913491645e-07,6.213489921915263e-07,6.450759068024531e-07
dp189,5.328989368585807e-07,5.104397170177379e-07,5.344400354498191e-07,5.334833578782084e-07,5.24553859137616e-07,4.887520099897481e-07,4.897787386566435e-07,5.569426237801495e-07,5.443300350167178e-07,5.686400163267281e-07,5.238609524464072e-07,5.200961717677902e-07,5.551317348211933e-07,5.375964091004466e-07,5.816980224999919e-07,5.353338501559943e-07,6.013023913245413e-07,5.862253774070677e-07,5.489461987986158e-07,5.876918555093123e-07,5.742271280132828e-07,5.702051568028684e-07,5.336110654047257e-07,5.600340575894736e-07,5.835197783441306e-07,5.918203968430044e-07,5.901497663195392e-07,5.924796192315063e-07,6.207481638066766e-07,6.133728018353188e-07,6.424826671576989e-07,5.80093789396046e-07,6.316310889559036e-07,6.027451778152299e-07,6.488573266842246e-07,6.432954864315129e-07,6.343928413046601e-07,5.957304080917125e-07,5.834131960237661e-07,6.184089631317115e-07,6.96551990725265e-07,6.482458301221933e-07,6.778605720860959e-07,6.341855993640778e-07,6.1144320557377e-07,6.614444859553107e-07,6.249599504372234e-07,6.638673892471677e-07,6.394200398019877e-07,6.674440242255831e-07,6.328696420658812e-07,7.285389894628445e-07,6.876260985274944e-07,6.763400033995318e-07,7.347444264401949e-07,6.980136185339882e-07,6.737984987701491e-07,6.853074802721424e-07,7.465405199868774e-07,7.324834308138181e-07,6.980829819868945e-07,7.274421865902858e-07,7.21014525887526e-07,7.861584420240293e-07,7.290832738717978e-07,7.493886809437021e-07,7.511960346689286e-07,7.530556015156114e-07,7.503437122571782e-07,7.832018364269609e-07,7.483935589900748e-07,7.995586777985352e-07,7.962092811613053e-07,7.845018085103906e-07,8.100290552244499e-07,8.239318903412944e-07,8.071486239912035e-07,8.345304324523328e-07,8.662091920125101e-07,8.111126621568466e-07,8.808726190060531e-07,8.370072904074401e-07,7.928728059376802e-07,8.721202119351051e-07,9.288253819723222e-07,8.986180807305644e-07,8.804522894718262e-07,9.367527266182614e-07,9.307116208066099e-07,9.536665881419472e-07,1.014639094189004e-06,9.973118140751094e-07,9.953899836511151e-07,1.006138514145017e-06,9.631811401473377e-07,9.67533788313733e-07,1.054536271628553e-06,1.04025542442025e-06,1.002302168825784e-06,1.038793337275084e-06,9.744597496908375e-07,1.031832601515008e-06,1.087238919334107e-06,1.06160432296296e-06,1.097681419767953e-06,1.123005292617181e-06,1.128597631838394e-06,1.094431325872506e-06,1.185068188589133e-06,1.198532038259158e-06,1.273196532890647e-06
dp190,6.129021880808761e-08,5.371806110303721e-08,5.773000977693241e-08,5.917223938486661e-08,5.962222007765668e-08,6.522435222571453e-08,6.085038465929782e-08,5.990537247346599e-08,6.861836631212095e-08,6.406924331024099e-08,5.990434365054193e-08,6.540987097772467e-08,6.426696482965079e-08,6.338648123335745e-08,6.626699112096774e-08,6.762590464445132e-08,6.881570032368567e-08,7.406092274608352e-08,6.590526530739464e-08,7.368397405446512e-08,7.169527194333027e-08,7.462741172068342e-08,7.287620105934044e-08,7.682282781697374e-08,7.650371254037414e-08,7.670589459517168e-08,7.490581087863425e-08,7.765007529426431e-08,8.116373980955984e-08,8.007439886749764e-08,8.386820800178305e-08,7.654831870164308e-08,8.795730755745091e-08,8.399716042478364e-08,8.48582509228822e-08,8.396697390697351e-08,7.858371913979688e-08,9.196798894076576e-08,9.594364452310191e-08,9.461185058262478e-08,9.202674034058216e-08,9.326649303952712e-08,8.842421506508535e-08,1.017795443858474e-07,9.300157361424846e-08,9.90842076951279e-08,1.059690688483818e-07,1.004581662348084e-07,1.059680081688058e-07,1.089794786489817e-07,1.089261798808829e-07,1.097350557265857e-07,1.059830795695981e-07,1.043168231028248e-07,1.000254423357275e-07,1.117139011143422e-07,1.076501710922259e-07,1.181123179303506e-07,1.135141932416465e-07,1.126128235923391e-07,1.286467243370649e-07,1.248240737765359e-07,1.294485613857651e-07,1.212268439942532e-07,1.286168358880028e-07,1.32153720560906e-07,1.302958171714897e-07,1.328397595331458e-07,1.362247006747753e-07,1.416711406497014e-07,1.335366544827838e-07,1.401499682033158e-07,1.391954706074292e-07,1.46893974434731e-07,1.49593082798205e-07,1.464031501406695e-07,1.539084881397947e-07,1.531835127635135e-07,1.617807012442492e-07,1.536618273212349e-07,1.624633805614145e-07,1.6041949232539e-07,1.599091686488237e-07,1.770624679614472e-07,1.679713907770864e-07,1.725034166851684e-07,1.802341411640162e-07,1.761430859766272e-07,1.76197181896121e-07,1.773062108508246e-07,1.889703597492643e-07,1.841924014279041e-07,2.034273175156615e-07,1.915564507366208e-07,2.101502657385612e-07,1.999239150465162e-07,2.084413401801735e-07,2.113984441668804e-07,2.159416895507535e-07,2.081747641217923e-07,2.140374923204368e-07,2.165666333587455e-07,2.342618559512293e-07,2.306418904886622e-07,2.33528056097485e-07,2.497925244553063e-07,2.518341746365195e-07,2.631847327327077e-07,2.677180890476962e-07,2.788221736822777e-07,2.95749153998062e-07
dp191,4.937034583166842e-07,5.109147059722944e-07,5.336789066345912e-07,5.168934064293848e-07,5.441887351664275e-07,5.127917465938962e-07,5.194378476843349e-07,5.522998242935762e-07,5.642398666645197e-07,5.797602842472472e-07,5.68435545989288e-07,5.490375086681406e-07,5.742443353223896e-07,5.834158627077147e-07,6.016515493568052e-07,5.816102542112397e-07,6.498502095677389e-07,6.068366041295738e-07,5.885558644874881e-07,6.655628049231635e-07,6.081691012137627e-07,6.10843993471312e-07,6.302989675244438e-07,6.434670458069494e-07,6.147757730413853e-07,6.489991408051349e-07,6.09366465531184e-07,6.317304875739644e-07,6.636196441820776e-07,6.585499840038834e-07,7.05982755536426e-07,6.725734917402581e-07,6.575836297649166e-07,7.14022531771777e-07,7.09650650916209e-07,6.714888393140161e-07,6.829964191795165e-07,6.709571553521066e-07,6.727337542143063e-07,6.84628208594694e-07,7.011297903798601e-07,7.165669197780753e-07,7.291350408547886e-07,7.190143735340819e-07,6.933993583322459e-07,7.669997864316825e-07,7.73394928415076e-07,7.547145732921226e-07,7.577317783967108e-07,7.914824120913306e-07,7.390171141731372e-07,8.339768620656625e-07,7.740150430843673e-07,8.060592384945697e-07,7.975716604577935e-07,8.022794187381558e-07,8.028997265002386e-07,8.383271199275688e-07,8.414313360821876e-07,8.50732439348182e-07,8.911008563696551e-07,8.274364039473624e-07,8.496289858826211e-07,8.970453408603143e-07,8.512152141672576e-07,8.574790484109021e-07,9.208157908424304e-07,9.144875881338065e-07,8.543669334323185e-07,8.755518128391326e-07,9.212468642424853e-07,9.123983429191537e-07,9.893330081978943e-07,9.683720470230861e-07,8.796446794482284e-07,9.632957619863681e-07,9.432355801851322e-07,9.926342199050769e-07,1.048544744818458e-06,1.05147833090524e-06,1.027103445707942e-06,1.025268160576953e-06,1.009571001796591e-06,1.012925353780157e-06,1.065725481848719e-06,1.0950828744015e-06,1.036453709156969e-06,1.124977052366329e-06,1.020201443511638e-06,1.11296277689919e-06,1.101793858946938e-06,1.138706254281517e-06,1.111557039432446e-06,1.045678915508379e-06,1.131643216732626e-06,1.142992795886101e-06,1.163895898118626e-06,1.181180523124413e-06,1.199180610346339e-06,1.181319529418853e-06,1.227827790147167e-06,1.335172490340182e-06,1.232567151253487e-06,1.331775610642055e-06,1.331718613233662e-06,1.311023930634282e-06,1.349499232951827e-06,1.373012125014373e-06,1.440871102159592e-06,1.441279749020217e-06,1.514789380362706e-06
dp192,8.718114770550199e-07,9.223360918909292e-07,9.038688877378027e-07,8.870717811951003e-07,8.5376863503202e-07,9.474779957922588e-07,8.475311484951818e-07,9.517580493378704e-07,9.777969321244771e-07,1.032192972058654e-06,1.000161953580819e-06,9.658470867628019e-07,1.041609619630199e-06,9.39089152943082e-07,1.048077455178633e-06,1.025979652238638e-06,1.075394293107856e-06,1.061265799366561e-06,1.05471576536281e-06,1.033489254122557e-06,1.063966318904392e-06,1.039208199963152e-06,1.152069251685354e-06,1.197773132868658e-06,1.130034906903208e-06,1.08564413298846e-06,1.219283292617245e-06,1.182158546145468e-06,1.09863128885687e-06,1.260456746832869e-06,1.180935011720294e-06,1.174401593148247e-06,1.244839223539426e-06,1.183540403503394e-06,1.260088385170196e-06,1.321073977819544e-06,1.30775055026933e-06,1.284523846670553e-06,1.262991411273628e-06,1.286085534979259e-06,1.318566642995686e-06,1.343546122120051e-06,1.399695349053259e-06,1.378892726173842e-06,1.462934205262973e-06,1.438880243787469e-06,1.513579513391602e-06,1.447837244579587e-06,1.447290834511707e-06,1.458079444019529e-06,1.530948482394554e-06,1.487851382092475e-06,1.490851705519747e-06,1.591605811438504e-06,1.610983225790113e-06,1.57364407420903e-06,1.576831130835032e-06,1.632223704386208e-06,1.59627863107548e-06,1.657268918136043e-06,1.736543010883807e-06,1.637257627454741e-06,1.666310538671974e-06,1.707734362222267e-06,1.745190278724301e-06,1.701690609231264e-06,1.830941644919585e-06,1.760621645952489e-06,1.834398488662519e-06,1.849952806135593e-06,1.86798811817085e-06,1.890575651313739e-06,2.008327483197909e-06,1.93526714509956e-06,1.996701051316108e-06,2.087633864493308e-06,1.966556658619942e-06,2.020332559063798e-06,1.882792769589468e-06,1.963960258635951e-06,2.197552152347004e-06,2.152793036878977e-06,2.048833179515383e-06,2.223000239575422e-06,2.345926478677711e-06,2.243065897890161e-06,2.243454557155559e-06,2.264295900261518e-06,2.383686072315297e-06,2.264939490161863e-06,2.326153252176189e-06,2.458314331556411e-06,2.58493757869697e-06,2.405390110512123e-06,2.473134067876913e-06,2.652567178441325e-06,2.714882710631837e-06,2.647045699701995e-06,2.697216885652513e-06,2.784470354568768e-06,2.643665320445499e-06,2.777463154177757e-06,2.810962459066785e-06,3.012899289602925e-06,3.049289205474799e-06,3.012958119835565e-06,3.218408117544186e-06,3.175800478439658e-06,3.246526316834661e-06,3.351032384708371e-06,3.572375150765024e-06
dp193,1.004758467030221e-07,1.122649894599357e-07,1.196151477551998e-07,1.12302093027098e-07,1.177086431407776e-07,1.167145359573813e-07,1.164392402300834e-07,1.202119744824378e-07,1.246918963515239e-07,1.176034868306776e-07,1.167628753108603e-07,1.281223417833164e-07,1.210707953348935e-07,1.300627559115043e-07,1.246905690087639e-07,1.274660308655916e-07,1.202877135787161e-07,1.34520369678569e-07,1.285399675207875e-07,1.333902133516693e-07,1.392467604389573e-07,1.30980763714857e-07,1.359365871811062e-07,1.473500933900221e-07,1.418247447975213e-07,1.382919308902584e-07,1.476926209947125e-07,1.425799989021349e-07,1.446810662186835e-07,1.566591993565901e-07,1.522022953418055e-07,1.616724595750696e-07,1.489723610025763e-07,1.564417846035482e-07,1.539040022755733e-07,1.513236299901684e-07,1.574940457145132e-07,1.65123070145198e-07,1.641001352218667e-07,1.594632721669498e-07,1.738920399740908e-07,1.684312693916509e-07,1.633608745729527e-07,1.780299723437019e-07,1.777348869866499e-07,1.747489312736763e-07,1.7782980346459e-07,1.671302589162577e-07,1.687999168217013e-07,1.791973077816146e-07,1.905103374154109e-07,1.788612464216522e-07,1.796004926259712e-07,1.963987124159845e-07,1.899009355339889e-07,2.001834310900247e-07,1.968928387343068e-07,2.1091998857643e-07,2.11365690824468e-07,2.036567346909607e-07,2.119043942409548e-07,2.198052586599686e-07,2.098456512618946e-07,2.207368849355796e-07,2.222458390042666e-07,2.158673744847805e-07,2.357513690750115e-07,2.40621085935961e-07,2.336537640465449e-07,2.358659973129242e-07,2.491738793096881e-07,2.611392655858087e-07,2.416785435688472e-07,2.48037395932683e-07,2.525956200526896e-07,2.402782310382126e-07,2.593206149060548e-07,2.690589410423881e-07,2.643617888441578e-07,2.619364273873912e-07,2.684932748162586e-07,2.792447163832602e-07,2.819659278180863e-07,2.691918406614622e-07,3.040864359606967e-07,2.953275085246749e-07,3.101392528010684e-07,2.941412671599541e-07,3.027222062069284e-07,3.076840227849312e-07,3.127402274745377e-07,3.038558381385949e-07,3.219712913539971e-07,3.135025894100372e-07,3.223983304806683e-07,3.360366038424023e-07,3.328780865613092e-07,3.490116368027097e-07,3.453832190416571e-07,3.523454078242174e-07,3.697340412949125e-07,3.80082065092766e-07,3.980658654157806e-07,3.575583153141141e-07,3.668146433844021e-07,3.897253451190972e-07,3.986210626936885e-07,4.071654915126472e-07,4.195991344034627e-07,4.40106644201123e-07,4.68183743028101e-07
dp194,3.582154555093605e-07,3.441840409290332e-07,3.542394339543313e-07,3.506267547921032e-07,3.631873821531271e-07,3.57810732911127e-07,3.644117151837794e-07,3.62038569905575e-07,3.705773751534821e-07,3.903700563157715e-07,3.721407339896711e-07,3.776665809331616e-07,3.672640821776299e-07,3.823304409520284e-07,3.803806249885147e-07,3.906428550094626e-07,3.870304060569284e-07,3.820632708687403e-07,4.041365402636123e-07,4.233183144938714e-07,3.825351726853959e-07,3.945233199796257e-07,4.143474768929664e-07,3.992613354279293e-07,3.968431858987519e-07,4.048624544041834e-07,4.46156829698089e-07,4.262790821514371e-07,4.065657273497541e-07,4.199187680268768e-07,4.660323729041014e-07,4.221729815039426e-07,4.810217124972383e-07,4.671174150598951e-07,4.753221389174805e-07,4.77506310691665e-07,4.535572931656533e-07,4.288993286756955e-07,4.48065752341551e-07,4.719920409405254e-07,4.732236975393116e-07,4.797121025139997e-07,4.589643231080258e-07,4.699526113002862e-07,4.878922101601656e-07,4.892231479825217e-07,4.900320790968692e-07,4.750339052777265e-07,4.959909488953825e-07,4.802340345895373e-07,4.796819499140147e-07,5.120995805670018e-07,4.9739358875609e-07,5.549651199095859e-07,5.405524062901084e-07,5.305865079334989e-07,5.622014805578422e-07,5.629648820035064e-07,5.506106726501858e-07,5.535336182253264e-07,5.528741642576638e-07,5.417637101865183e-07,5.290560857468245e-07,5.583818080430169e-07,6.107228422623813e-07,5.519129595103378e-07,5.882731559872307e-07,5.910385698280668e-07,6.172681744122595e-07,5.91962689826027e-07,6.077044516272497e-07,6.169397077679837e-07,6.152003166791232e-07,6.305277352048463e-07,6.162757717982069e-07,6.174274332078028e-07,6.59290396187083e-07,6.550959651504379e-07,6.820171085316559e-07,6.430822248800275e-07,6.576657171801815e-07,6.57267453255444e-07,6.897912978849225e-07,6.963393058851025e-07,6.928030041528479e-07,6.849499316309928e-07,6.843201810603199e-07,7.024886995129061e-07,7.261728945714024e-07,7.491057616602295e-07,7.256768177517404e-07,7.357037027042926e-07,7.594979882193754e-07,7.210244589557593e-07,8.416888649363191e-07,8.045272638437431e-07,7.819613531177414e-07,8.212945035117228e-07,7.934239731287087e-07,8.339771788437748e-07,8.276223153205259e-07,8.661092153596336e-07,8.475274499266064e-07,8.285263585464414e-07,8.888121486935936e-07,8.865134820959646e-07,8.997979841059916e-07,9.369977197198956e-07,9.403263198551916e-07,9.550239701921914e-07,1.017062027392043e-06
dp195,3.408471318634562e-07,3.741117634155742e-07,3.980260535288395e-07,3.429763582587555e-07,3.52289554869647e-07,3.677756755198613e-07,3.490096578019288e-07,3.676352296443365e-07,3.475940663849566e-07,3.713551126864813e-07,4.105097271813713e-07,3.847329983229338e-07,3.966693925534266e-07,3.515784220456131e-07,4.009875496054035e-07,3.919421145529098e-07,3.952649316377573e-07,3.957957662855504e-07,4.226998020869168e-07,3.891356707025716e-07,4.232752483602078e-07,3.836971262773539e-07,3.958239253153343e-07,4.318767882386432e-07,4.35195114808546e-07,4.033370304325744e-07,4.381424142777089e-07,3.968662294373237e-07,4.389202538259045e-07,4.130859839370767e-07,4.385689943570407e-07,4.536389481413576e-07,4.511783286199622e-07,4.071162154211386e-07,4.383317588306394e-07,4.010378239615039e-07,4.703213759608077e-07,4.544964985108542e-07,4.556998362251148e-07,4.55242635212974e-07,4.57510194521584e-07,4.819625311851986e-07,4.543831851028331e-07,4.772636655436577e-07,4.823868621199694e-07,4.650743004798536e-07,4.636548526245894e-07,4.98963876326995e-07,4.554645516941006e-07,4.80397051651352e-07,4.862211381358855e-07,5.27515035144335e-07,4.843805714991922e-07,4.714263713529409e-07,4.985035052145824e-07,4.914639257444486e-07,5.048030711013877e-07,5.210988860330125e-07,5.123063517673839e-07,4.855512685592251e-07,5.050692024798408e-07,5.188529153457332e-07,5.46302856218581e-07,5.124071599010888e-07,5.011605119999767e-07,5.621486602569472e-07,5.185522627063797e-07,5.588575803416751e-07,5.517179006307261e-07,5.64642473345984e-07,5.930702705944319e-07,5.434210320161215e-07,5.761316217136291e-07,5.558329443741912e-07,5.697879849527003e-07,5.667997281563034e-07,6.199155086020087e-07,6.196855986142932e-07,5.783617742264853e-07,6.230053713112451e-07,5.931510051821678e-07,6.409204901872136e-07,5.975018429207981e-07,6.420540784288495e-07,6.309226153154444e-07,6.018249915122948e-07,6.52541996627198e-07,6.36903861159332e-07,6.677874357922333e-07,6.992757404987241e-07,6.594394034798266e-07,6.729602705994099e-07,6.622066414575706e-07,7.030936408599904e-07,7.242196885999028e-07,7.480505570032582e-07,7.208916389612765e-07,7.480670855473093e-07,7.473718644649236e-07,7.506482348048841e-07,7.503094883331483e-07,7.991100696083243e-07,8.08913304733979e-07,8.217479864574814e-07,8.394459278027825e-07,8.511147559025024e-07,8.668390358739978e-07,8.741982887354939e-07,8.865270888712643e-07,9.244894095467018e-07,9.749461315830654e-07
